rdfid,topic_name,Title,Direction,Weight
jwhile3,Loops_while,PostIncrementExpression,0,1
jwhile3,Loops_while,ExpressionStatement,0,2
jwhile3,Loops_while,LessExpression,0,1
jwhile3,Loops_while,SimpleAssignmentExpression,0,3
jwhile3,Loops_while,SimpleVariable,0,3
jwhile3,Loops_while,IntDataType,0,3
jwhile3,Loops_while,StatementBlock,0,1
jwhile3,Loops_while,WhileStatement,1,1
jwhile4,Loops_while,ModulusExpression,0,1
jwhile4,Loops_while,IfStatement,0,1
jwhile4,Loops_while,NestedStatement,0,1
jwhile4,Loops_while,VariableInitializationStatement,0,2
jwhile4,Loops_while,PostIncrementExpression,0,2
jwhile4,Loops_while,ExpressionStatement,0,2
jwhile4,Loops_while,EqualExpression,0,1
jwhile4,Loops_while,LessExpression,0,1
jwhile4,Loops_while,SimpleAssignmentExpression,0,2
jwhile4,Loops_while,SimpleVariable,0,2
jwhile4,Loops_while,IntDataType,0,2
jwhile4,Loops_while,StatementBlock,0,1
jwhile4,Loops_while,WhileStatement,1,1
jwhile5,Loops_while,PublicAccessSpecifier,0,3
jwhile5,Loops_while,ObjectCreationStatement,0,1
jwhile5,Loops_while,SimpleVariable,0,4
jwhile5,Loops_while,IntDataType,0,2
jwhile5,Loops_while,StatementBlock,0,1
jwhile5,Loops_while,DivideExpression,0,1
jwhile5,Loops_while,ConstantInitializationStatement,0,2
jwhile5,Loops_while,ObjectMethodInvocation,0,2
jwhile5,Loops_while,InstanceField,0,1.5
jwhile5,Loops_while,VoidDataType,0,1
jwhile5,Loops_while,Constant,0,2
jwhile5,Loops_while,ActualMethodParameter,0,2
jwhile5,Loops_while,PrivateAccessSpecifier,0,1.5
jwhile5,Loops_while,VariableInitializationStatement,0,2.5
jwhile5,Loops_while,ConstructorCall,0,1
jwhile5,Loops_while,ObjectVariable,0,1
jwhile5,Loops_while,PostIncrementExpression,0,1
jwhile5,Loops_while,ConstructorDefinition,0,0.5
jwhile5,Loops_while,ExpressionStatement,0,3
jwhile5,Loops_while,FormalMethodParameter,0,2
jwhile5,Loops_while,LessExpression,0,0.5
jwhile5,Loops_while,AddExpression,0,1.5
jwhile5,Loops_while,ClassDefinition,0,0.5
jwhile5,Loops_while,MultiplyExpression,0,2
jwhile5,Loops_while,DoubleDataType,0,4
jwhile5,Loops_while,SimpleAssignmentExpression,0,7.5
jwhile5,Loops_while,ReturnStatement,0,1
jwhile5,Loops_while,MethodDefinition,0,2
jwhile5,Loops_while,LessEqualExpression,1,0.5
jwhile5,Loops_while,WhileStatement,1,0.5
jdowhile1,Loops_do_while,SimpleVariable,0,2
jdowhile1,Loops_do_while,IntDataType,0,2
jdowhile1,Loops_do_while,StatementBlock,0,1
jdowhile1,Loops_do_while,VariableInitializationStatement,0,2
jdowhile1,Loops_do_while,PostIncrementExpression,0,1
jdowhile1,Loops_do_while,ExpressionStatement,0,1
jdowhile1,Loops_do_while,LessExpression,0,1
jdowhile1,Loops_do_while,SimpleAssignmentExpression,0,2
jdowhile1,Loops_do_while,DoStatement,1,1
jdowhile2,Loops_do_while,SimpleVariable,0,2
jdowhile2,Loops_do_while,IntDataType,0,2
jdowhile2,Loops_do_while,PostDecrementExpression,0,1
jdowhile2,Loops_do_while,VariableInitializationStatement,0,2
jdowhile2,Loops_do_while,ExpressionStatement,0,1
jdowhile2,Loops_do_while,SimpleAssignmentExpression,0,2
jdowhile2,Loops_do_while,GreaterEqualExpression,1,1
jdowhile2,Loops_do_while,DoStatement,1,1
jdowhile3,Loops_do_while,SimpleAssignmentExpression,0,1
jdowhile3,Loops_do_while,GreaterExpression,0,1
jdowhile3,Loops_do_while,AddAssignmentExpression,0,1
jdowhile3,Loops_do_while,SimpleVariable,0,1
jdowhile3,Loops_do_while,StatementBlock,0,1
jdowhile3,Loops_do_while,IntDataType,0,1
jdowhile3,Loops_do_while,SubtractExpression,0,1
jdowhile3,Loops_do_while,VariableInitializationStatement,0,1
jdowhile3,Loops_do_while,DoStatement,1,1
jdowhile4,Loops_do_while,MethodDefinition,0,1.5
jdowhile4,Loops_do_while,PublicAccessSpecifier,0,3
jdowhile4,Loops_do_while,ObjectCreationStatement,0,1
jdowhile4,Loops_do_while,SimpleAssignmentExpression,0,7
jdowhile4,Loops_do_while,SimpleVariable,0,5
jdowhile4,Loops_do_while,StatementBlock,0,1
jdowhile4,Loops_do_while,ObjectMethodInvocation,0,2
jdowhile4,Loops_do_while,InstanceField,0,0.5
jdowhile4,Loops_do_while,VoidDataType,0,1
jdowhile4,Loops_do_while,IntDataType,0,2
jdowhile4,Loops_do_while,ActualMethodParameter,0,1
jdowhile4,Loops_do_while,PrivateAccessSpecifier,0,0.5
jdowhile4,Loops_do_while,SubtractExpression,0,0.5
jdowhile4,Loops_do_while,ConstructorCall,0,1
jdowhile4,Loops_do_while,ObjectVariable,0,1
jdowhile4,Loops_do_while,ConstructorDefinition,0,1
jdowhile4,Loops_do_while,PostIncrementExpression,0,1
jdowhile4,Loops_do_while,FormalMethodParameter,0,1.5
jdowhile4,Loops_do_while,InstanceFieldDefinitionStatement,0,0.5
jdowhile4,Loops_do_while,AddExpression,0,0.5
jdowhile4,Loops_do_while,ClassDefinition,0,0.5
jdowhile4,Loops_do_while,LessExpression,0,1
jdowhile4,Loops_do_while,VariableInitializationStatement,0,5
jdowhile4,Loops_do_while,DoubleDataType,0,3.5
jdowhile4,Loops_do_while,ExpressionStatement,0,3
jdowhile4,Loops_do_while,ReturnStatement,0,0.5
jdowhile4,Loops_do_while,DoStatement,1,1
jdowhile6,Loops_do_while,SimpleAssignmentExpression,0,2
jdowhile6,Loops_do_while,AddAssignmentExpression,0,1
jdowhile6,Loops_do_while,SimpleVariable,0,2
jdowhile6,Loops_do_while,StatementBlock,0,1
jdowhile6,Loops_do_while,IntDataType,0,2
jdowhile6,Loops_do_while,SubtractExpression,0,1
jdowhile6,Loops_do_while,PostIncrementExpression,0,1
jdowhile6,Loops_do_while,LessExpression,0,1
jdowhile6,Loops_do_while,VariableInitializationStatement,0,2
jdowhile6,Loops_do_while,ExpressionStatement,0,2
jdowhile6,Loops_do_while,DoStatement,1,1
jdowhile8,Loops_do_while,LessExpression,0,1
jdowhile8,Loops_do_while,VariableInitializationStatement,0,2
jdowhile8,Loops_do_while,ExpressionStatement,0,4
jdowhile8,Loops_do_while,ModulusExpression,0,2
jdowhile8,Loops_do_while,GreaterExpression,0,1
jdowhile8,Loops_do_while,SimpleAssignmentExpression,0,2
jdowhile8,Loops_do_while,AddAssignmentExpression,0,2
jdowhile8,Loops_do_while,IfStatement,0,2
jdowhile8,Loops_do_while,NestedStatement,0,2
jdowhile8,Loops_do_while,PostDecrementExpression,0,1
jdowhile8,Loops_do_while,SimpleVariable,0,2
jdowhile8,Loops_do_while,StatementBlock,0,2
jdowhile8,Loops_do_while,IntDataType,0,2
jdowhile8,Loops_do_while,EqualExpression,0,2
jdowhile8,Loops_do_while,WhileStatement,0,1
jdowhile8,Loops_do_while,PostIncrementExpression,0,1
jdowhile8,Loops_do_while,DoStatement,1,1
jnested_loops1,Nested_Loops,MultiplyExpression,0,1
jnested_loops1,Nested_Loops,SimpleVariable,0,3
jnested_loops1,Nested_Loops,IntDataType,0,3
jnested_loops1,Nested_Loops,ForStatement,0,2
jnested_loops1,Nested_Loops,PostIncrementExpression,0,2
jnested_loops1,Nested_Loops,NestedStatement,0,1
jnested_loops1,Nested_Loops,ExpressionStatement,0,1
jnested_loops1,Nested_Loops,VariableInitializationStatement,0,3
jnested_loops1,Nested_Loops,LessEqualExpression,0,2
jnested_loops1,Nested_Loops,StatementBlock,0,2
jnested_loops1,Nested_Loops,SimpleAssignmentExpression,0,4
jnested2,Nested_Loops,SimpleAssignmentExpression,0,3
jnested2,Nested_Loops,SimpleVariable,0,3
jnested2,Nested_Loops,java.lang.System.out.print,0,1
jnested2,Nested_Loops,IntDataType,0,3
jnested2,Nested_Loops,ForStatement,0,2
jnested2,Nested_Loops,PostIncrementExpression,0,2
jnested2,Nested_Loops,AddAssignmentExpression,0,1
jnested2,Nested_Loops,LessExpression,0,2
jnested2,Nested_Loops,ExpressionStatement,0,1
jnested2,Nested_Loops,VariableInitializationStatement,0,3
jnested2,Nested_Loops,StatementBlock,0,1
jnested3,Nested_Loops,FormalMethodParameter,0,1.5
jnested3,Nested_Loops,StatementBlock,0,2
jnested3,Nested_Loops,ClassDefinition,0,0.5
jnested3,Nested_Loops,SimpleAssignmentExpression,0,8
jnested3,Nested_Loops,MultiplyExpression,0,1
jnested3,Nested_Loops,DoubleDataType,0,3.5
jnested3,Nested_Loops,AddExpression,0,0.5
jnested3,Nested_Loops,ReturnStatement,0,0.5
jnested3,Nested_Loops,SimpleVariable,0,5
jnested3,Nested_Loops,MethodDefinition,0,1.5
jnested3,Nested_Loops,IntDataType,0,2
jnested3,Nested_Loops,PublicAccessSpecifier,0,3
jnested3,Nested_Loops,ObjectCreationStatement,0,1
jnested3,Nested_Loops,ForStatement,0,2
jnested3,Nested_Loops,ObjectMethodInvocation,0,2
jnested3,Nested_Loops,PostIncrementExpression,0,2
jnested3,Nested_Loops,AddAssignmentExpression,0,1
jnested3,Nested_Loops,InstanceField,0,0.5
jnested3,Nested_Loops,VoidDataType,0,1
jnested3,Nested_Loops,LessExpression,0,2
jnested3,Nested_Loops,ExpressionStatement,0,4
jnested3,Nested_Loops,ActualMethodParameter,0,1
jnested3,Nested_Loops,VariableInitializationStatement,0,5
jnested3,Nested_Loops,PrivateAccessSpecifier,0,0.5
jnested3,Nested_Loops,SubtractExpression,0,0.5
jnested3,Nested_Loops,ConstructorCall,0,1
jnested3,Nested_Loops,ObjectVariable,0,1
jnested3,Nested_Loops,InstanceFieldDefinitionStatement,0,0.5
jnested3,Nested_Loops,ConstructorDefinition,0,1
jobject_rec1,Objects,SimpleAssignmentExpression,0,1
jobject_rec1,Objects,java.lang.System.out.print,0,1
jobject_rec1,Objects,ImportStatement,1,1
jobject_rec1,Objects,ConstructorCall,1,1
jobject_rec1,Objects,ObjectVariable,1,1
jobject_rec1,Objects,JavaStandardLibraryClass,1,1
jobject_rec1,Objects,ObjectMethodInvocation,1,1
jobject_rec1,Objects,ObjectCreationStatement,1,1
jobject_rec1,Objects,ActualMethodParameter,1,1
jobject_rec2,Objects,java.lang.System.out.print,0,1
jobject_rec2,Objects,MultiplyExpression,0,1
jobject_rec2,Objects,SimpleVariable,0,3
jobject_rec2,Objects,SimpleAssignmentExpression,0,4
jobject_rec2,Objects,VariableInitializationStatement,0,3
jobject_rec2,Objects,ActualMethodParameter,1,1
jobject_rec2,Objects,ImportStatement,1,1
jobject_rec2,Objects,DoubleDataType,1,3
jobject_rec2,Objects,ConstructorCall,1,1
jobject_rec2,Objects,ObjectVariable,1,1
jobject_rec2,Objects,JavaStandardLibraryClass,1,1
jobject_rec2,Objects,ObjectMethodInvocation,1,2
jobject_rec2,Objects,ObjectCreationStatement,1,1
jobject_translate,Objects,java.lang.System.out.print,0,1
jobject_translate,Objects,SimpleAssignmentExpression,0,1
jobject_translate,Objects,ActualMethodParameter,1,2
jobject_translate,Objects,ImportStatement,1,1
jobject_translate,Objects,ConstructorCall,1,1
jobject_translate,Objects,ObjectVariable,1,1
jobject_translate,Objects,JavaStandardLibraryClass,1,1
jobject_translate,Objects,ObjectMethodInvocation,1,2
jobject_translate,Objects,ObjectCreationStatement,1,1
jobject_string1,Objects,StringVariable,0,1
jobject_string1,Objects,AddExpression,0,1
jobject_string1,Objects,StringLiteral,0,1
jobject_string1,Objects,SimpleVariable,0,1
jobject_string1,Objects,IntDataType,0,1
jobject_string1,Objects,StringDataType,0,1
jobject_string1,Objects,StringInitializationStatement,0,1
jobject_string1,Objects,SimpleAssignmentExpression,0,2
jobject_string1,Objects,VariableInitializationStatement,0,1
jobject_string1,Objects,ObjectMethodInvocation,1,1
jobject_string1,Objects,java.lang.String.length,1,1
jobject_string2,Objects,java.lang.System.out.print,0,1
jobject_string2,Objects,StringVariable,0,1
jobject_string2,Objects,StringLiteral,0,3
jobject_string2,Objects,StringDataType,0,3
jobject_string2,Objects,StringInitializationStatement,0,1
jobject_string2,Objects,SimpleAssignmentExpression,0,1
jobject_string2,Objects,ObjectMethodInvocation,1,1
jobject_string2,Objects,java.lang.String.replace,1,1
jclass1,Classes,VariableInitializationStatement,0,2
jclass1,Classes,SimpleAssignmentExpression,0,5
jclass1,Classes,ObjectMethodInvocation,0,1
jclass1,Classes,ActualMethodParameter,0,1
jclass1,Classes,AddExpression,0,0.5
jclass1,Classes,SimpleVariable,0,2
jclass1,Classes,DoubleDataType,0,2.5
jclass1,Classes,ConstructorCall,0,1
jclass1,Classes,ExpressionStatement,0,2
jclass1,Classes,ObjectVariable,0,1
jclass1,Classes,SubtractExpression,0,0.5
jclass1,Classes,ObjectCreationStatement,0,1
jclass1,Classes,ReturnStatement,1,0.5
jclass1,Classes,MethodDefinition,1,1.5
jclass1,Classes,PublicAccessSpecifier,1,3
jclass1,Classes,VoidDataType,1,1
jclass1,Classes,InstanceField,1,0.5
jclass1,Classes,PrivateAccessSpecifier,1,0.5
jclass1,Classes,ConstructorDefinition,1,1
jclass1,Classes,FormalMethodParameter,1,1.5
jclass1,Classes,ClassDefinition,1,0.5
jclass1,Classes,InstanceFieldDefinitionStatement,1,0.5
jbankaccount,Classes,ObjectCreationStatement,0,1
jbankaccount,Classes,VariableInitializationStatement,0,2
jbankaccount,Classes,SimpleAssignmentExpression,0,5
jbankaccount,Classes,ObjectMethodInvocation,0,3
jbankaccount,Classes,ActualMethodParameter,0,2
jbankaccount,Classes,AddExpression,0,0.5
jbankaccount,Classes,SimpleVariable,0,2
jbankaccount,Classes,DoubleDataType,0,2.5
jbankaccount,Classes,ConstructorCall,0,1
jbankaccount,Classes,ExpressionStatement,0,2
jbankaccount,Classes,ObjectVariable,0,1
jbankaccount,Classes,SubtractExpression,0,0.5
jbankaccount,Classes,ReturnStatement,1,0.5
jbankaccount,Classes,MethodDefinition,1,1.5
jbankaccount,Classes,PublicAccessSpecifier,1,3
jbankaccount,Classes,VoidDataType,1,1
jbankaccount,Classes,InstanceField,1,0.5
jbankaccount,Classes,PrivateAccessSpecifier,1,0.5
jbankaccount,Classes,ConstructorDefinition,1,1
jbankaccount,Classes,FormalMethodParameter,1,1.5
jbankaccount,Classes,ClassDefinition,1,0.5
jbankaccount,Classes,InstanceFieldDefinitionStatement,1,0.5
jba_ques,Classes,ObjectCreationStatement,0,2
jba_ques,Classes,VariableInitializationStatement,0,2
jba_ques,Classes,SimpleAssignmentExpression,0,6
jba_ques,Classes,MultiplyExpression,0,1
jba_ques,Classes,ObjectMethodInvocation,0,3
jba_ques,Classes,ActualMethodParameter,0,2
jba_ques,Classes,AddExpression,0,1.5
jba_ques,Classes,SimpleVariable,0,2
jba_ques,Classes,DoubleDataType,0,2.5
jba_ques,Classes,ConstructorCall,0,2
jba_ques,Classes,ExpressionStatement,0,2
jba_ques,Classes,ObjectVariable,0,2
jba_ques,Classes,SubtractExpression,0,0.5
jba_ques,Classes,ClassDefinition,1,0.5
jba_ques,Classes,InstanceFieldDefinitionStatement,1,0.5
jba_ques,Classes,ReturnStatement,1,0.5
jba_ques,Classes,MethodDefinition,1,1.5
jba_ques,Classes,PublicAccessSpecifier,1,3
jba_ques,Classes,VoidDataType,1,1
jba_ques,Classes,InstanceField,1,0.5
jba_ques,Classes,PrivateAccessSpecifier,1,0.5
jba_ques,Classes,ConstructorDefinition,1,1
jba_ques,Classes,FormalMethodParameter,1,1.5
jclasses_constructor,Classes,ObjectCreationStatement,0,1
jclasses_constructor,Classes,VariableInitializationStatement,0,2
jclasses_constructor,Classes,SimpleAssignmentExpression,0,6
jclasses_constructor,Classes,ObjectMethodInvocation,0,3
jclasses_constructor,Classes,ActualMethodParameter,0,2
jclasses_constructor,Classes,AddExpression,0,0.5
jclasses_constructor,Classes,SimpleVariable,0,3
jclasses_constructor,Classes,DoubleDataType,0,3
jclasses_constructor,Classes,ConstructorCall,0,1
jclasses_constructor,Classes,ExpressionStatement,0,3
jclasses_constructor,Classes,ObjectVariable,0,1
jclasses_constructor,Classes,SubtractExpression,0,0.5
jclasses_constructor,Classes,FormalMethodParameter,1,1
jclasses_constructor,Classes,ClassDefinition,1,0.5
jclasses_constructor,Classes,InstanceFieldDefinitionStatement,1,1
jclasses_constructor,Classes,ReturnStatement,1,0.5
jclasses_constructor,Classes,MethodDefinition,1,1.5
jclasses_constructor,Classes,PublicAccessSpecifier,1,2.5
jclasses_constructor,Classes,VoidDataType,1,1
jclasses_constructor,Classes,InstanceField,1,1
jclasses_constructor,Classes,PrivateAccessSpecifier,1,1
jclasses_constructor,Classes,ConstructorDefinition,1,0.5
jclasses_getter,Classes,ObjectCreationStatement,0,1
jclasses_getter,Classes,VariableInitializationStatement,0,1
jclasses_getter,Classes,SimpleAssignmentExpression,0,5.5
jclasses_getter,Classes,ObjectMethodInvocation,0,3
jclasses_getter,Classes,ActualMethodParameter,0,1
jclasses_getter,Classes,IntDataType,0,2
jclasses_getter,Classes,AddExpression,0,1
jclasses_getter,Classes,SimpleVariable,0,1
jclasses_getter,Classes,ConstructorCall,0,1
jclasses_getter,Classes,ExpressionStatement,0,2.5
jclasses_getter,Classes,ObjectVariable,0,1
jclasses_getter,Classes,ConstructorDefinition,1,1
jclasses_getter,Classes,FormalMethodParameter,1,0.5
jclasses_getter,Classes,InstanceFieldInitializationStatement,1,1
jclasses_getter,Classes,ClassDefinition,1,0.5
jclasses_getter,Classes,InstanceFieldDefinitionStatement,1,1
jclasses_getter,Classes,ReturnStatement,1,1
jclasses_getter,Classes,MethodDefinition,1,1.5
jclasses_getter,Classes,PublicAccessSpecifier,1,4
jclasses_getter,Classes,VoidDataType,1,0.5
jclasses_getter,Classes,InstanceField,1,1
jwrapper_class1,Wrapper_Classes,SimpleVariable,0,1
jwrapper_class1,Wrapper_Classes,ObjectVariable,0,2
jwrapper_class1,Wrapper_Classes,ConstructorCall,0,2
jwrapper_class1,Wrapper_Classes,MultiplyExpression,0,1
jwrapper_class1,Wrapper_Classes,DoubleDataType,0,1
jwrapper_class1,Wrapper_Classes,VariableInitializationStatement,0,1
jwrapper_class1,Wrapper_Classes,ObjectCreationStatement,0,2
jwrapper_class1,Wrapper_Classes,SimpleAssignmentExpression,0,1
jwrapper_class1,Wrapper_Classes,java.lang.Double,1,1
jwrapper_class1,Wrapper_Classes,java.lang.Integer,1,1
jwrapper_class1,Wrapper_Classes,AutoBoxing,1,2
jwrapper_class2,Wrapper_Classes,SimpleAssignmentExpression,0,4
jwrapper_class2,Wrapper_Classes,SimpleVariable,0,2
jwrapper_class2,Wrapper_Classes,IntDataType,0,1
jwrapper_class2,Wrapper_Classes,ObjectVariable,0,3
jwrapper_class2,Wrapper_Classes,ConstructorCall,0,1
jwrapper_class2,Wrapper_Classes,DoubleDataType,0,1
jwrapper_class2,Wrapper_Classes,AddExpression,0,2
jwrapper_class2,Wrapper_Classes,VariableInitializationStatement,0,4
jwrapper_class2,Wrapper_Classes,ObjectCreationStatement,0,1
jwrapper_class2,Wrapper_Classes,ExplicitTypeCasting,0,1
jwrapper_class2,Wrapper_Classes,java.lang.Double,1,2
jwrapper_class2,Wrapper_Classes,java.lang.Integer,1,1
jwrapper_class2,Wrapper_Classes,AutoBoxing,1,5
jwrapper_class3,Wrapper_Classes,java.util.ArrayList.add,0,4
jwrapper_class3,Wrapper_Classes,GenericObjectCreationStatement,0,1
jwrapper_class3,Wrapper_Classes,SimpleAssignmentExpression,0,1
jwrapper_class3,Wrapper_Classes,ObjectMethodInvocation,0,4
jwrapper_class3,Wrapper_Classes,ActualMethodParameter,0,4
jwrapper_class3,Wrapper_Classes,SimpleVariable,0,3
jwrapper_class3,Wrapper_Classes,ForEachStatement,0,1
jwrapper_class3,Wrapper_Classes,java.util.ArrayList,0,1
jwrapper_class3,Wrapper_Classes,ObjectVariable,0,1
jwrapper_class3,Wrapper_Classes,MultiplyExpression,0,1
jwrapper_class3,Wrapper_Classes,ConstructorCall,0,5
jwrapper_class3,Wrapper_Classes,ImportStatement,0,1
jwrapper_class3,Wrapper_Classes,DoubleDataType,0,3
jwrapper_class3,Wrapper_Classes,VariableInitializationStatement,0,2
jwrapper_class3,Wrapper_Classes,AddAssignmentExpression,0,1
jwrapper_class3,Wrapper_Classes,java.lang.Double,1,1
jwrapper_class3,Wrapper_Classes,AutoBoxing,1,1
jwrapper_class4,Wrapper_Classes,PublicAccessSpecifier,0,3.5
jwrapper_class4,Wrapper_Classes,ImportStatement,0,1
jwrapper_class4,Wrapper_Classes,DoubleDataType,0,2.5
jwrapper_class4,Wrapper_Classes,ConstructorCall,0,12
jwrapper_class4,Wrapper_Classes,AddExpression,0,0.5
jwrapper_class4,Wrapper_Classes,InstanceField,0,1
jwrapper_class4,Wrapper_Classes,VoidDataType,0,1
jwrapper_class4,Wrapper_Classes,java.util.ArrayList.add,0,11
jwrapper_class4,Wrapper_Classes,InstanceFieldDefinitionStatement,0,1
jwrapper_class4,Wrapper_Classes,VariableInitializationStatement,0,3
jwrapper_class4,Wrapper_Classes,GenericObjectCreationStatement,0,3
jwrapper_class4,Wrapper_Classes,java.util.ArrayList.size,0,1
jwrapper_class4,Wrapper_Classes,ForStatement,0,1
jwrapper_class4,Wrapper_Classes,PrivateAccessSpecifier,0,1
jwrapper_class4,Wrapper_Classes,ObjectMethodInvocation,0,13
jwrapper_class4,Wrapper_Classes,SubtractExpression,0,0.5
jwrapper_class4,Wrapper_Classes,ActualMethodParameter,0,11
jwrapper_class4,Wrapper_Classes,ForEachStatement,0,1
jwrapper_class4,Wrapper_Classes,ConstructorDefinition,0,1
jwrapper_class4,Wrapper_Classes,LessExpression,0,1
jwrapper_class4,Wrapper_Classes,PostIncrementExpression,0,1
jwrapper_class4,Wrapper_Classes,FormalMethodParameter,0,2.5
jwrapper_class4,Wrapper_Classes,ClassDefinition,0,0.5
jwrapper_class4,Wrapper_Classes,java.util.ArrayList,0,3
jwrapper_class4,Wrapper_Classes,SimpleAssignmentExpression,0,6
jwrapper_class4,Wrapper_Classes,IntDataType,0,1.5
jwrapper_class4,Wrapper_Classes,ObjectVariable,0,4
jwrapper_class4,Wrapper_Classes,ReturnStatement,0,1
jwrapper_class4,Wrapper_Classes,SimpleVariable,0,4
jwrapper_class4,Wrapper_Classes,AddAssignmentExpression,0,1
jwrapper_class4,Wrapper_Classes,MethodDefinition,0,2
jwrapper_class4,Wrapper_Classes,ExpressionStatement,0,5
jwrapper_class4,Wrapper_Classes,java.lang.Double,1,1
jwrapper_class4,Wrapper_Classes,java.lang.Integer,1,1
jwrapper_class4,Wrapper_Classes,AutoBoxing,1,1
jarray1,Arrays,WhileStatement,0,1
jarray1,Arrays,StatementBlock,0,1
jarray1,Arrays,SimpleAssignmentExpression,0,3
jarray1,Arrays,SimpleVariable,0,2
jarray1,Arrays,IntDataType,0,3
jarray1,Arrays,PostIncrementExpression,0,1
jarray1,Arrays,AddAssignmentExpression,0,1
jarray1,Arrays,LessExpression,0,1
jarray1,Arrays,ExpressionStatement,0,1
jarray1,Arrays,VariableInitializationStatement,0,2
jarray1,Arrays,ArrayInitializationStatement,1,1
jarray1,Arrays,ArrayElement,1,1
jarray1,Arrays,ArrayInitializer,1,1
jarray1,Arrays,ArrayVariable,1,1
jarray2,Arrays,AddExpression,0,1
jarray2,Arrays,GreaterExpression,0,1
jarray2,Arrays,SimpleAssignmentExpression,0,4
jarray2,Arrays,SimpleVariable,0,2
jarray2,Arrays,IfStatement,0,1
jarray2,Arrays,IntDataType,0,3
jarray2,Arrays,ForStatement,0,1
jarray2,Arrays,NestedStatement,0,1
jarray2,Arrays,PostIncrementExpression,0,1
jarray2,Arrays,LessExpression,0,1
jarray2,Arrays,ExpressionStatement,0,1
jarray2,Arrays,VariableInitializationStatement,0,2
jarray2,Arrays,ArrayLength,1,1
jarray2,Arrays,ArrayInitializationStatement,1,1
jarray2,Arrays,ArrayElement,1,2
jarray2,Arrays,ArrayInitializer,1,1
jarray2,Arrays,ArrayVariable,1,1
jarray3,Arrays,ExpressionStatement,0,3.5
jarray3,Arrays,ConstructorDefinition,0,0.5
jarray3,Arrays,VariableInitializationStatement,0,3
jarray3,Arrays,FormalMethodParameter,0,1
jarray3,Arrays,ClassDefinition,0,0.5
jarray3,Arrays,MultiplyExpression,0,2
jarray3,Arrays,DoubleDataType,0,5.5
jarray3,Arrays,ReturnStatement,0,0.5
jarray3,Arrays,AddExpression,0,2
jarray3,Arrays,MethodDefinition,0,1.5
jarray3,Arrays,SimpleAssignmentExpression,0,8.5
jarray3,Arrays,ClassField,0,2
jarray3,Arrays,PublicAccessSpecifier,0,4.5
jarray3,Arrays,ObjectCreationStatement,0,1
jarray3,Arrays,SimpleVariable,0,3
jarray3,Arrays,IntDataType,0,1
jarray3,Arrays,StaticModifier,0,2
jarray3,Arrays,ClassConstantInitializationStatement,0,2
jarray3,Arrays,ForStatement,0,1
jarray3,Arrays,ObjectMethodInvocation,0,3
jarray3,Arrays,InstanceField,0,1
jarray3,Arrays,VoidDataType,0,1
jarray3,Arrays,FinalModifier,0,2
jarray3,Arrays,ActualMethodParameter,0,2
jarray3,Arrays,PrivateAccessSpecifier,0,1
jarray3,Arrays,PostIncrementExpression,0,1
jarray3,Arrays,SubtractExpression,0,0.5
jarray3,Arrays,LessExpression,0,1
jarray3,Arrays,ConstructorCall,0,1
jarray3,Arrays,ObjectVariable,0,1
jarray3,Arrays,ArrayVariable,1,1
jarray3,Arrays,ArrayLength,1,1
jarray3,Arrays,ArrayInitializationStatement,1,1
jarray3,Arrays,ArrayElement,1,1
jarray3,Arrays,ArrayInitializer,1,2
jarray4,Arrays,PostIncrementExpression,0,1
jarray4,Arrays,LessExpression,0,1
jarray4,Arrays,ConstructorCall,0,1
jarray4,Arrays,ExpressionStatement,0,1
jarray4,Arrays,VariableInitializationStatement,0,1
jarray4,Arrays,MultiplyExpression,0,1
jarray4,Arrays,SimpleAssignmentExpression,0,3
jarray4,Arrays,SimpleVariable,0,2
jarray4,Arrays,IntDataType,0,3
jarray4,Arrays,ForStatement,0,1
jarray4,Arrays,ArrayVariable,1,1
jarray4,Arrays,ArrayLength,1,2
jarray4,Arrays,ArrayCreationStatement,1,1
jarray4,Arrays,ArrayElement,1,2
jarray5,Arrays,PrivateAccessSpecifier,0,1
jarray5,Arrays,InstanceFieldDefinitionStatement,0,0.5
jarray5,Arrays,SubtractExpression,0,0.5
jarray5,Arrays,PostIncrementExpression,0,1
jarray5,Arrays,ConstructorDefinition,0,1
jarray5,Arrays,ConstructorCall,0,2
jarray5,Arrays,LessExpression,0,1
jarray5,Arrays,FormalMethodParameter,0,1.5
jarray5,Arrays,ExpressionStatement,0,3
jarray5,Arrays,VariableInitializationStatement,0,3
jarray5,Arrays,ClassDefinition,0,0.5
jarray5,Arrays,DoubleDataType,0,2.5
jarray5,Arrays,MultiplyExpression,0,1
jarray5,Arrays,ReturnStatement,0,0.5
jarray5,Arrays,AddExpression,0,0.5
jarray5,Arrays,MethodDefinition,0,1.5
jarray5,Arrays,PublicAccessSpecifier,0,3
jarray5,Arrays,ObjectCreationStatement,0,1
jarray5,Arrays,SimpleAssignmentExpression,0,6
jarray5,Arrays,SimpleVariable,0,3
jarray5,Arrays,IntDataType,0,1
jarray5,Arrays,ObjectMethodInvocation,0,1
jarray5,Arrays,InstanceField,0,0.5
jarray5,Arrays,VoidDataType,0,1
jarray5,Arrays,ForStatement,0,1
jarray5,Arrays,ArrayVariable,1,1
jarray5,Arrays,ArrayLength,1,2
jarray5,Arrays,ArrayCreationStatement,1,1
jarray5,Arrays,ArrayElement,1,2
j2d_arrays1,Two-dimensional_Arrays,SimpleAssignmentExpression,0,4
